Number of entries, Number of user table parameters                              
8915 6
Detector Delta      L2 Code   2theta dcode eff_fac effc      res dtime      phi 
315073  -1.00   1.7617  900   27.795  2.0  1.25000  1.0  0.00200  3.00  214.000
315074  -1.00   1.7502  900   27.711  2.0  1.25000  1.0  0.00200  3.00  214.000
315075  -1.00   1.7661  900   27.395  2.0  1.25000  1.0  0.00200  3.00  214.000
315076  -1.00   1.7502  900   27.382  2.0  1.25000  1.0  0.00200  3.00  214.000
315215  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
315216  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
315077  -1.00   1.7706  900   26.995  2.0  1.25000  1.0  0.00200  3.00  214.000
315078  -1.00   1.7503  900   27.052  2.0  1.25000  1.0  0.00200  3.00  214.000
315079  -1.00   1.7752  900   26.599  2.0  1.25000  1.0  0.00200  3.00  214.000
315080  -1.00   1.7503  900   26.724  2.0  1.25000  1.0  0.00200  3.00  214.000
315081  -1.00   1.8934  900   26.414  2.0  1.25000  1.0  0.00200  3.00  214.000
315217  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
315218  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
315082  -1.00   1.8863  900   26.261  2.0  1.25000  1.0  0.00200  3.00  214.000
315083  -1.00   1.8933  900   26.109  2.0  1.25000  1.0  0.00200  3.00  214.000
315084  -1.00   1.8863  900   25.957  2.0  1.25000  1.0  0.00200  3.00  214.000
315085  -1.00   1.8933  900   25.805  2.0  1.25000  1.0  0.00200  3.00  214.000
315219  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
315220  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
315086  -1.00   1.8863  900   25.651  2.0  1.25000  1.0  0.00200  3.00  214.000
315087  -1.00   1.8933  900   25.501  2.0  1.25000  1.0  0.00200  3.00  214.000
315088  -1.00   1.8863  900   25.346  2.0  1.25000  1.0  0.00200  3.00  214.000
315221  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
315222  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
315089  -1.00   1.8934  900   25.197  2.0  1.25000  1.0  0.00200  3.00  214.000
315090  -1.00   1.8864  900   25.041  2.0  1.25000  1.0  0.00200  3.00  214.000
315223  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
315224  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
315225  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
315226  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
315227  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
315228  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
315229  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
315230  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
315231  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
315232  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
315233  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
315234  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
315235  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
315236  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
315237  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
401200  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
401001  -1.00   1.0362  900   74.523  2.0  1.25000  1.0  0.00200  3.00   38.100
401002  -1.00   1.0294  900   74.822  2.0  1.25000  1.0  0.00200  3.00   38.100
401003  -1.00   1.0359  900   73.970  2.0  1.25000  1.0  0.00200  3.00   38.100
401004  -1.00   1.0289  900   74.263  2.0  1.25000  1.0  0.00200  3.00   38.100
401005  -1.00   1.0356  900   73.416  2.0  1.25000  1.0  0.00200  3.00   38.100
401006  -1.00   1.0286  900   73.705  2.0  1.25000  1.0  0.00200  3.00   38.100
401007  -1.00   1.0354  900   72.861  2.0  1.25000  1.0  0.00200  3.00   38.100
401008  -1.00   1.0284  900   73.147  2.0  1.25000  1.0  0.00200  3.00   38.100
401009  -1.00   1.0354  900   72.307  2.0  1.25000  1.0  0.00200  3.00   38.100
401010  -1.00   1.0283  900   72.587  2.0  1.25000  1.0  0.00200  3.00   38.100
401011  -1.00   1.0354  900   71.754  2.0  1.25000  1.0  0.00200  3.00   38.100
401012  -1.00   1.0283  900   72.030  2.0  1.25000  1.0  0.00200  3.00   38.100
401013  -1.00   1.0355  900   71.198  2.0  1.25000  1.0  0.00200  3.00   38.100
401014  -1.00   1.0284  900   71.471  2.0  1.25000  1.0  0.00200  3.00   38.100
401201  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
401015  -1.00   1.0357  900   70.645  2.0  1.25000  1.0  0.00200  3.00   38.100
401016  -1.00   1.0285  900   70.913  2.0  1.25000  1.0  0.00200  3.00   38.100
401017  -1.00   1.0360  900   70.091  2.0  1.25000  1.0  0.00200  3.00   38.100
401018  -1.00   1.0288  900   70.354  2.0  1.25000  1.0  0.00200  3.00   38.100
401019  -1.00   1.0365  900   69.538  2.0  1.25000  1.0  0.00200  3.00   38.100
401020  -1.00   1.0292  900   69.796  2.0  1.25000  1.0  0.00200  3.00   38.100
401021  -1.00   1.1101  900   68.721  2.0  1.25000  1.0  0.00200  3.00   38.100
401022  -1.00   1.1033  900   68.997  2.0  1.25000  1.0  0.00200  3.00   38.100
401023  -1.00   1.1098  900   68.205  2.0  1.25000  1.0  0.00200  3.00   38.100
401024  -1.00   1.1029  900   68.476  2.0  1.25000  1.0  0.00200  3.00   38.100
401025  -1.00   1.1095  900   67.689  2.0  1.25000  1.0  0.00200  3.00   38.100
401026  -1.00   1.1026  900   67.957  2.0  1.25000  1.0  0.00200  3.00   38.100
401027  -1.00   1.1094  900   67.170  2.0  1.25000  1.0  0.00200  3.00   38.100
401202  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
401028  -1.00   1.1024  900   67.436  2.0  1.25000  1.0  0.00200  3.00   38.100
401029  -1.00   1.1093  900   66.654  2.0  1.25000  1.0  0.00200  3.00   38.100
401030  -1.00   1.1023  900   66.915  2.0  1.25000  1.0  0.00200  3.00   38.100
401031  -1.00   1.1094  900   66.137  2.0  1.25000  1.0  0.00200  3.00   38.100
401032  -1.00   1.1023  900   66.394  2.0  1.25000  1.0  0.00200  3.00   38.100
401033  -1.00   1.1095  900   65.618  2.0  1.25000  1.0  0.00200  3.00   38.100
401034  -1.00   1.1024  900   65.873  2.0  1.25000  1.0  0.00200  3.00   38.100
401035  -1.00   1.1097  900   65.101  2.0  1.25000  1.0  0.00200  3.00   38.100
401036  -1.00   1.1025  900   65.353  2.0  1.25000  1.0  0.00200  3.00   38.100
401037  -1.00   1.1100  900   64.584  2.0  1.25000  1.0  0.00200  3.00   38.100
401038  -1.00   1.1028  900   64.832  2.0  1.25000  1.0  0.00200  3.00   38.100
401039  -1.00   1.1104  900   64.069  2.0  1.25000  1.0  0.00200  3.00   38.100
401203  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
401040  -1.00   1.1031  900   64.311  2.0  1.25000  1.0  0.00200  3.00   38.100
401041  -1.00   1.2011  900   63.310  2.0  1.25000  1.0  0.00200  3.00   38.100
401042  -1.00   1.1942  900   63.564  2.0  1.25000  1.0  0.00200  3.00   38.100
401043  -1.00   1.2007  900   62.832  2.0  1.25000  1.0  0.00200  3.00   38.100
401044  -1.00   1.1939  900   63.084  2.0  1.25000  1.0  0.00200  3.00   38.100
401045  -1.00   1.2005  900   62.355  2.0  1.25000  1.0  0.00200  3.00   38.100
401046  -1.00   1.1936  900   62.603  2.0  1.25000  1.0  0.00200  3.00   38.100
401047  -1.00   1.2004  900   61.877  2.0  1.25000  1.0  0.00200  3.00   38.100
401048  -1.00   1.1934  900   62.121  2.0  1.25000  1.0  0.00200  3.00   38.100
401049  -1.00   1.2003  900   61.399  2.0  1.25000  1.0  0.00200  3.00   38.100
401050  -1.00   1.1933  900   61.640  2.0  1.25000  1.0  0.00200  3.00   38.100
401204  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
401051  -1.00   1.2003  900   60.922  2.0  1.25000  1.0  0.00200  3.00   38.100
401052  -1.00   1.1933  900   61.159  2.0  1.25000  1.0  0.00200  3.00   38.100
401053  -1.00   1.2004  900   60.444  2.0  1.25000  1.0  0.00200  3.00   38.100
401054  -1.00   1.1933  900   60.677  2.0  1.25000  1.0  0.00200  3.00   38.100
401055  -1.00   1.2006  900   59.966  2.0  1.25000  1.0  0.00200  3.00   38.100
401056  -1.00   1.1935  900   60.197  2.0  1.25000  1.0  0.00200  3.00   38.100
401057  -1.00   1.2009  900   59.490  2.0  1.25000  1.0  0.00200  3.00   38.100
401058  -1.00   1.1937  900   59.716  2.0  1.25000  1.0  0.00200  3.00   38.100
401059  -1.00   1.2013  900   59.012  2.0  1.25000  1.0  0.00200  3.00   38.100
401060  -1.00   1.1940  900   59.236  2.0  1.25000  1.0  0.00200  3.00   38.100
401205  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
401061  -1.00   1.3090  900   58.317  2.0  1.25000  1.0  0.00200  3.00   38.100
401062  -1.00   1.3021  900   58.546  2.0  1.25000  1.0  0.00200  3.00   38.100
401063  -1.00   1.3087  900   57.880  2.0  1.25000  1.0  0.00200  3.00   38.100
401064  -1.00   1.3018  900   58.105  2.0  1.25000  1.0  0.00200  3.00   38.100
401065  -1.00   1.3085  900   57.441  2.0  1.25000  1.0  0.00200  3.00   38.100
401066  -1.00   1.3016  900   57.666  2.0  1.25000  1.0  0.00200  3.00   38.100
401067  -1.00   1.3084  900   57.002  2.0  1.25000  1.0  0.00200  3.00   38.100
401068  -1.00   1.3014  900   57.225  2.0  1.25000  1.0  0.00200  3.00   38.100
401069  -1.00   1.3083  900   56.563  2.0  1.25000  1.0  0.00200  3.00   38.100
401206  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
401070  -1.00   1.3013  900   56.783  2.0  1.25000  1.0  0.00200  3.00   38.100
401071  -1.00   1.3083  900   56.125  2.0  1.25000  1.0  0.00200  3.00   38.100
401072  -1.00   1.3013  900   56.343  2.0  1.25000  1.0  0.00200  3.00   38.100
401073  -1.00   1.3084  900   55.686  2.0  1.25000  1.0  0.00200  3.00   38.100
401074  -1.00   1.3013  900   55.902  2.0  1.25000  1.0  0.00200  3.00   38.100
401075  -1.00   1.3086  900   55.247  2.0  1.25000  1.0  0.00200  3.00   38.100
401076  -1.00   1.3015  900   55.462  2.0  1.25000  1.0  0.00200  3.00   38.100
401077  -1.00   1.3089  900   54.809  2.0  1.25000  1.0  0.00200  3.00   38.100
401207  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
401078  -1.00   1.3017  900   55.021  2.0  1.25000  1.0  0.00200  3.00   38.100
401079  -1.00   1.3092  900   54.370  2.0  1.25000  1.0  0.00200  3.00   38.100
401080  -1.00   1.3020  900   54.581  2.0  1.25000  1.0  0.00200  3.00   38.100
401081  -1.00   1.4359  900   53.740  2.0  1.25000  1.0  0.00200  3.00   38.100
401082  -1.00   1.4291  900   53.952  2.0  1.25000  1.0  0.00200  3.00   38.100
401083  -1.00   1.4356  900   53.340  2.0  1.25000  1.0  0.00200  3.00   38.100
401084  -1.00   1.4288  900   53.549  2.0  1.25000  1.0  0.00200  3.00   38.100
401208  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
401085  -1.00   1.4355  900   52.941  2.0  1.25000  1.0  0.00200  3.00   38.100
401086  -1.00   1.4286  900   53.149  2.0  1.25000  1.0  0.00200  3.00   38.100
401087  -1.00   1.4353  900   52.541  2.0  1.25000  1.0  0.00200  3.00   38.100
401088  -1.00   1.4284  900   52.747  2.0  1.25000  1.0  0.00200  3.00   38.100
401089  -1.00   1.4353  900   52.141  2.0  1.25000  1.0  0.00200  3.00   38.100
401090  -1.00   1.4283  900   52.346  2.0  1.25000  1.0  0.00200  3.00   38.100
401209  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
401091  -1.00   1.4353  900   51.741  2.0  1.25000  1.0  0.00200  3.00   38.100
401092  -1.00   1.4283  900   51.942  2.0  1.25000  1.0  0.00200  3.00   38.100
401093  -1.00   1.4354  900   51.342  2.0  1.25000  1.0  0.00200  3.00   38.100
401094  -1.00   1.4283  900   51.541  2.0  1.25000  1.0  0.00200  3.00   38.100
401095  -1.00   1.4356  900   50.942  2.0  1.25000  1.0  0.00200  3.00   38.100
401210  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
401096  -1.00   1.4285  900   51.139  2.0  1.25000  1.0  0.00200  3.00   38.100
401097  -1.00   1.4358  900   50.543  2.0  1.25000  1.0  0.00200  3.00   38.100
401098  -1.00   1.4287  900   50.740  2.0  1.25000  1.0  0.00200  3.00   38.100
401099  -1.00   1.4361  900   50.143  2.0  1.25000  1.0  0.00200  3.00   38.100
401211  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
401100  -1.00   1.4289  900   50.337  2.0  1.25000  1.0  0.00200  3.00   38.100
401212  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
401213  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
401214  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
401215  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
401216  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
401217  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
401218  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
401219  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
401220  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
401221  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
401222  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
401223  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
401224  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
401225  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
401226  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
401227  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
402200  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
402001  -1.00   1.0362  900   74.384  2.0  1.25000  1.0  0.00200  3.00   25.400
402002  -1.00   1.0294  900   74.682  2.0  1.25000  1.0  0.00200  3.00   25.400
402003  -1.00   1.0359  900   73.833  2.0  1.25000  1.0  0.00200  3.00   25.400
402004  -1.00   1.0289  900   74.126  2.0  1.25000  1.0  0.00200  3.00   25.400
402005  -1.00   1.0356  900   73.280  2.0  1.25000  1.0  0.00200  3.00   25.400
402006  -1.00   1.0286  900   73.568  2.0  1.25000  1.0  0.00200  3.00   25.400
402007  -1.00   1.0354  900   72.727  2.0  1.25000  1.0  0.00200  3.00   25.400
402008  -1.00   1.0284  900   73.013  2.0  1.25000  1.0  0.00200  3.00   25.400
402009  -1.00   1.0354  900   72.174  2.0  1.25000  1.0  0.00200  3.00   25.400
402010  -1.00   1.0283  900   72.454  2.0  1.25000  1.0  0.00200  3.00   25.400
402011  -1.00   1.0354  900   71.622  2.0  1.25000  1.0  0.00200  3.00   25.400
402012  -1.00   1.0283  900   71.898  2.0  1.25000  1.0  0.00200  3.00   25.400
402013  -1.00   1.0355  900   71.068  2.0  1.25000  1.0  0.00200  3.00   25.400
402014  -1.00   1.0284  900   71.339  2.0  1.25000  1.0  0.00200  3.00   25.400
402201  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
402015  -1.00   1.0357  900   70.516  2.0  1.25000  1.0  0.00200  3.00   25.400
402016  -1.00   1.0285  900   70.783  2.0  1.25000  1.0  0.00200  3.00   25.400
402017  -1.00   1.0360  900   69.962  2.0  1.25000  1.0  0.00200  3.00   25.400
402018  -1.00   1.0288  900   70.226  2.0  1.25000  1.0  0.00200  3.00   25.400
402019  -1.00   1.0365  900   69.412  2.0  1.25000  1.0  0.00200  3.00   25.400
402020  -1.00   1.0292  900   69.669  2.0  1.25000  1.0  0.00200  3.00   25.400
402021  -1.00   1.1101  900   68.597  2.0  1.25000  1.0  0.00200  3.00   25.400
402022  -1.00   1.1033  900   68.872  2.0  1.25000  1.0  0.00200  3.00   25.400
402023  -1.00   1.1098  900   68.082  2.0  1.25000  1.0  0.00200  3.00   25.400
402024  -1.00   1.1029  900   68.352  2.0  1.25000  1.0  0.00200  3.00   25.400
402025  -1.00   1.1095  900   67.566  2.0  1.25000  1.0  0.00200  3.00   25.400
402026  -1.00   1.1026  900   67.834  2.0  1.25000  1.0  0.00200  3.00   25.400
402027  -1.00   1.1094  900   67.049  2.0  1.25000  1.0  0.00200  3.00   25.400
402202  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
402028  -1.00   1.1024  900   67.314  2.0  1.25000  1.0  0.00200  3.00   25.400
402029  -1.00   1.1093  900   66.534  2.0  1.25000  1.0  0.00200  3.00   25.400
402030  -1.00   1.1023  900   66.794  2.0  1.25000  1.0  0.00200  3.00   25.400
402031  -1.00   1.1094  900   66.018  2.0  1.25000  1.0  0.00200  3.00   25.400
402032  -1.00   1.1023  900   66.275  2.0  1.25000  1.0  0.00200  3.00   25.400
402033  -1.00   1.1095  900   65.501  2.0  1.25000  1.0  0.00200  3.00   25.400
402034  -1.00   1.1024  900   65.755  2.0  1.25000  1.0  0.00200  3.00   25.400
402035  -1.00   1.1097  900   64.985  2.0  1.25000  1.0  0.00200  3.00   25.400
402036  -1.00   1.1025  900   65.236  2.0  1.25000  1.0  0.00200  3.00   25.400
402037  -1.00   1.1100  900   64.470  2.0  1.25000  1.0  0.00200  3.00   25.400
402038  -1.00   1.1028  900   64.717  2.0  1.25000  1.0  0.00200  3.00   25.400
402039  -1.00   1.1104  900   63.955  2.0  1.25000  1.0  0.00200  3.00   25.400
402203  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
402040  -1.00   1.1031  900   64.197  2.0  1.25000  1.0  0.00200  3.00   25.400
402041  -1.00   1.2011  900   63.198  2.0  1.25000  1.0  0.00200  3.00   25.400
402042  -1.00   1.1942  900   63.451  2.0  1.25000  1.0  0.00200  3.00   25.400
402043  -1.00   1.2007  900   62.721  2.0  1.25000  1.0  0.00200  3.00   25.400
402044  -1.00   1.1939  900   62.972  2.0  1.25000  1.0  0.00200  3.00   25.400
402045  -1.00   1.2005  900   62.245  2.0  1.25000  1.0  0.00200  3.00   25.400
402046  -1.00   1.1936  900   62.492  2.0  1.25000  1.0  0.00200  3.00   25.400
402047  -1.00   1.2004  900   61.768  2.0  1.25000  1.0  0.00200  3.00   25.400
402048  -1.00   1.1934  900   62.012  2.0  1.25000  1.0  0.00200  3.00   25.400
402049  -1.00   1.2003  900   61.292  2.0  1.25000  1.0  0.00200  3.00   25.400
402050  -1.00   1.1933  900   61.531  2.0  1.25000  1.0  0.00200  3.00   25.400
402204  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
402051  -1.00   1.2003  900   60.815  2.0  1.25000  1.0  0.00200  3.00   25.400
402052  -1.00   1.1933  900   61.051  2.0  1.25000  1.0  0.00200  3.00   25.400
402053  -1.00   1.2004  900   60.339  2.0  1.25000  1.0  0.00200  3.00   25.400
402054  -1.00   1.1933  900   60.571  2.0  1.25000  1.0  0.00200  3.00   25.400
402055  -1.00   1.2006  900   59.861  2.0  1.25000  1.0  0.00200  3.00   25.400
402056  -1.00   1.1935  900   60.091  2.0  1.25000  1.0  0.00200  3.00   25.400
402057  -1.00   1.2009  900   59.385  2.0  1.25000  1.0  0.00200  3.00   25.400
402058  -1.00   1.1937  900   59.612  2.0  1.25000  1.0  0.00200  3.00   25.400
402059  -1.00   1.2013  900   58.909  2.0  1.25000  1.0  0.00200  3.00   25.400
402060  -1.00   1.1940  900   59.132  2.0  1.25000  1.0  0.00200  3.00   25.400
402205  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
402061  -1.00   1.3090  900   58.216  2.0  1.25000  1.0  0.00200  3.00   25.400
402062  -1.00   1.3021  900   58.443  2.0  1.25000  1.0  0.00200  3.00   25.400
402063  -1.00   1.3087  900   57.780  2.0  1.25000  1.0  0.00200  3.00   25.400
402064  -1.00   1.3018  900   58.004  2.0  1.25000  1.0  0.00200  3.00   25.400
402065  -1.00   1.3085  900   57.342  2.0  1.25000  1.0  0.00200  3.00   25.400
402066  -1.00   1.3016  900   57.565  2.0  1.25000  1.0  0.00200  3.00   25.400
402067  -1.00   1.3084  900   56.904  2.0  1.25000  1.0  0.00200  3.00   25.400
402068  -1.00   1.3014  900   57.125  2.0  1.25000  1.0  0.00200  3.00   25.400
402069  -1.00   1.3083  900   56.465  2.0  1.25000  1.0  0.00200  3.00   25.400
402206  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
402070  -1.00   1.3013  900   56.685  2.0  1.25000  1.0  0.00200  3.00   25.400
402071  -1.00   1.3083  900   56.028  2.0  1.25000  1.0  0.00200  3.00   25.400
402072  -1.00   1.3013  900   56.246  2.0  1.25000  1.0  0.00200  3.00   25.400
402073  -1.00   1.3084  900   55.589  2.0  1.25000  1.0  0.00200  3.00   25.400
402074  -1.00   1.3013  900   55.806  2.0  1.25000  1.0  0.00200  3.00   25.400
402075  -1.00   1.3086  900   55.152  2.0  1.25000  1.0  0.00200  3.00   25.400
402076  -1.00   1.3015  900   55.366  2.0  1.25000  1.0  0.00200  3.00   25.400
402077  -1.00   1.3089  900   54.714  2.0  1.25000  1.0  0.00200  3.00   25.400
402207  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
402078  -1.00   1.3017  900   54.926  2.0  1.25000  1.0  0.00200  3.00   25.400
402079  -1.00   1.3092  900   54.277  2.0  1.25000  1.0  0.00200  3.00   25.400
402080  -1.00   1.3020  900   54.487  2.0  1.25000  1.0  0.00200  3.00   25.400
402081  -1.00   1.4359  900   53.647  2.0  1.25000  1.0  0.00200  3.00   25.400
402082  -1.00   1.4291  900   53.858  2.0  1.25000  1.0  0.00200  3.00   25.400
402083  -1.00   1.4356  900   53.249  2.0  1.25000  1.0  0.00200  3.00   25.400
402084  -1.00   1.4288  900   53.458  2.0  1.25000  1.0  0.00200  3.00   25.400
402208  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
402085  -1.00   1.4355  900   52.850  2.0  1.25000  1.0  0.00200  3.00   25.400
402086  -1.00   1.4286  900   53.058  2.0  1.25000  1.0  0.00200  3.00   25.400
402087  -1.00   1.4353  900   52.451  2.0  1.25000  1.0  0.00200  3.00   25.400
402088  -1.00   1.4284  900   52.658  2.0  1.25000  1.0  0.00200  3.00   25.400
402089  -1.00   1.4353  900   52.052  2.0  1.25000  1.0  0.00200  3.00   25.400
402090  -1.00   1.4283  900   52.255  2.0  1.25000  1.0  0.00200  3.00   25.400
402209  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
402091  -1.00   1.4353  900   51.654  2.0  1.25000  1.0  0.00200  3.00   25.400
402092  -1.00   1.4283  900   51.854  2.0  1.25000  1.0  0.00200  3.00   25.400
402093  -1.00   1.4354  900   51.254  2.0  1.25000  1.0  0.00200  3.00   25.400
402094  -1.00   1.4283  900   51.454  2.0  1.25000  1.0  0.00200  3.00   25.400
402095  -1.00   1.4356  900   50.855  2.0  1.25000  1.0  0.00200  3.00   25.400
402210  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
402096  -1.00   1.4285  900   51.053  2.0  1.25000  1.0  0.00200  3.00   25.400
402097  -1.00   1.4358  900   50.456  2.0  1.25000  1.0  0.00200  3.00   25.400
402098  -1.00   1.4287  900   50.653  2.0  1.25000  1.0  0.00200  3.00   25.400
402099  -1.00   1.4361  900   50.058  2.0  1.25000  1.0  0.00200  3.00   25.400
402211  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
402100  -1.00   1.4289  900   50.251  2.0  1.25000  1.0  0.00200  3.00   25.400
402212  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
402213  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
402214  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
402215  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
402216  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
402217  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
402218  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
402219  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
402220  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
402221  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
402222  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
402223  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
402224  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
402225  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
402226  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
402227  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
403200  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
403001  -1.00   1.0362  900   74.426  2.0  1.25000  1.0  0.00200  3.00   12.700
403002  -1.00   1.0294  900   74.723  2.0  1.25000  1.0  0.00200  3.00   12.700
403003  -1.00   1.0359  900   73.873  2.0  1.25000  1.0  0.00200  3.00   12.700
403004  -1.00   1.0289  900   74.165  2.0  1.25000  1.0  0.00200  3.00   12.700
403005  -1.00   1.0356  900   73.321  2.0  1.25000  1.0  0.00200  3.00   12.700
403006  -1.00   1.0286  900   73.609  2.0  1.25000  1.0  0.00200  3.00   12.700
403007  -1.00   1.0354  900   72.767  2.0  1.25000  1.0  0.00200  3.00   12.700
403008  -1.00   1.0284  900   73.051  2.0  1.25000  1.0  0.00200  3.00   12.700
403009  -1.00   1.0354  900   72.214  2.0  1.25000  1.0  0.00200  3.00   12.700
403010  -1.00   1.0283  900   72.494  2.0  1.25000  1.0  0.00200  3.00   12.700
403011  -1.00   1.0354  900   71.661  2.0  1.25000  1.0  0.00200  3.00   12.700
