Number of entries, Number of user table parameters                              
7891 6
Detector Delta      L2 Code   2theta dcode eff_fac effc      res dtime      phi 
405054  -1.00   1.1933  900   60.590  2.0  1.25000  1.0  0.01250  3.00  -12.700
405055  -1.00   1.2006  900   59.880  2.0  1.25000  1.0  0.01250  3.00  -12.700
405056  -1.00   1.1935  900   60.110  2.0  1.25000  1.0  0.01250  3.00  -12.700
405057  -1.00   1.2009  900   59.404  2.0  1.25000  1.0  0.01250  3.00  -12.700
405058  -1.00   1.1937  900   59.630  2.0  1.25000  1.0  0.01250  3.00  -12.700
405059  -1.00   1.2013  900   58.927  2.0  1.25000  1.0  0.01250  3.00  -12.700
405060  -1.00   1.1940  900   59.150  2.0  1.25000  1.0  0.01250  3.00  -12.700
405205  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.01250  3.00    0.000
405061  -1.00   1.3090  900   58.234  2.0  1.25000  1.0  0.01250  3.00  -12.700
405062  -1.00   1.3021  900   58.462  2.0  1.25000  1.0  0.01250  3.00  -12.700
405063  -1.00   1.3087  900   57.797  2.0  1.25000  1.0  0.01250  3.00  -12.700
405064  -1.00   1.3018  900   58.022  2.0  1.25000  1.0  0.01250  3.00  -12.700
405065  -1.00   1.3085  900   57.359  2.0  1.25000  1.0  0.01250  3.00  -12.700
405066  -1.00   1.3016  900   57.583  2.0  1.25000  1.0  0.01250  3.00  -12.700
405067  -1.00   1.3084  900   56.921  2.0  1.25000  1.0  0.01250  3.00  -12.700
405068  -1.00   1.3014  900   57.143  2.0  1.25000  1.0  0.01250  3.00  -12.700
405069  -1.00   1.3083  900   56.483  2.0  1.25000  1.0  0.01250  3.00  -12.700
405206  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.01250  3.00    0.000
405070  -1.00   1.3013  900   56.703  2.0  1.25000  1.0  0.01250  3.00  -12.700
405071  -1.00   1.3083  900   56.045  2.0  1.25000  1.0  0.01250  3.00  -12.700
405072  -1.00   1.3013  900   56.263  2.0  1.25000  1.0  0.01250  3.00  -12.700
405073  -1.00   1.3084  900   55.607  2.0  1.25000  1.0  0.01250  3.00  -12.700
405074  -1.00   1.3013  900   55.823  2.0  1.25000  1.0  0.01250  3.00  -12.700
405075  -1.00   1.3086  900   55.169  2.0  1.25000  1.0  0.01250  3.00  -12.700
405076  -1.00   1.3015  900   55.383  2.0  1.25000  1.0  0.01250  3.00  -12.700
405077  -1.00   1.3089  900   54.731  2.0  1.25000  1.0  0.01250  3.00  -12.700
405207  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.01250  3.00    0.000
405078  -1.00   1.3017  900   54.943  2.0  1.25000  1.0  0.01250  3.00  -12.700
405079  -1.00   1.3092  900   54.293  2.0  1.25000  1.0  0.01250  3.00  -12.700
405080  -1.00   1.3020  900   54.503  2.0  1.25000  1.0  0.01250  3.00  -12.700
405081  -1.00   1.4359  900   53.664  2.0  1.25000  1.0  0.01250  3.00  -12.700
405082  -1.00   1.4291  900   53.875  2.0  1.25000  1.0  0.01250  3.00  -12.700
405083  -1.00   1.4356  900   53.265  2.0  1.25000  1.0  0.01250  3.00  -12.700
405084  -1.00   1.4288  900   53.474  2.0  1.25000  1.0  0.01250  3.00  -12.700
405208  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.01250  3.00    0.000
405085  -1.00   1.4355  900   52.866  2.0  1.25000  1.0  0.01250  3.00  -12.700
405086  -1.00   1.4286  900   53.074  2.0  1.25000  1.0  0.01250  3.00  -12.700
405087  -1.00   1.4353  900   52.467  2.0  1.25000  1.0  0.01250  3.00  -12.700
405088  -1.00   1.4284  900   52.673  2.0  1.25000  1.0  0.01250  3.00  -12.700
405089  -1.00   1.4353  900   52.068  2.0  1.25000  1.0  0.01250  3.00  -12.700
405090  -1.00   1.4283  900   52.272  2.0  1.25000  1.0  0.01250  3.00  -12.700
405209  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.01250  3.00    0.000
405091  -1.00   1.4353  900   51.669  2.0  1.25000  1.0  0.01250  3.00  -12.700
405092  -1.00   1.4283  900   51.870  2.0  1.25000  1.0  0.01250  3.00  -12.700
405093  -1.00   1.4354  900   51.270  2.0  1.25000  1.0  0.01250  3.00  -12.700
405094  -1.00   1.4283  900   51.469  2.0  1.25000  1.0  0.01250  3.00  -12.700
405095  -1.00   1.4356  900   50.871  2.0  1.25000  1.0  0.01250  3.00  -12.700
405210  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.01250  3.00    0.000
405096  -1.00   1.4285  900   51.068  2.0  1.25000  1.0  0.01250  3.00  -12.700
405097  -1.00   1.4358  900   50.472  2.0  1.25000  1.0  0.01250  3.00  -12.700
405098  -1.00   1.4287  900   50.668  2.0  1.25000  1.0  0.01250  3.00  -12.700
405099  -1.00   1.4361  900   50.073  2.0  1.25000  1.0  0.01250  3.00  -12.700
405211  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.01250  3.00    0.000
405100  -1.00   1.4289  900   50.267  2.0  1.25000  1.0  0.01250  3.00  -12.700
405212  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.01250  3.00    0.000
405213  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.01250  3.00    0.000
405214  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.01250  3.00    0.000
405215  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.01250  3.00    0.000
405216  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.01250  3.00    0.000
405217  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.01250  3.00    0.000
405218  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.01250  3.00    0.000
405219  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.01250  3.00    0.000
405220  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.01250  3.00    0.000
405221  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.01250  3.00    0.000
405222  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.01250  3.00    0.000
405223  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.01250  3.00    0.000
405224  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.01250  3.00    0.000
405225  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.01250  3.00    0.000
405226  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.01250  3.00    0.000
405227  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.01250  3.00    0.000
406200  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
406001  -1.00   1.0362  900   74.409  2.0  1.25000  1.0  0.00200  3.00  -25.400
406002  -1.00   1.0294  900   74.707  2.0  1.25000  1.0  0.00200  3.00  -25.400
406003  -1.00   1.0359  900   73.857  2.0  1.25000  1.0  0.00200  3.00  -25.400
406004  -1.00   1.0289  900   74.150  2.0  1.25000  1.0  0.00200  3.00  -25.400
406005  -1.00   1.0356  900   73.304  2.0  1.25000  1.0  0.00200  3.00  -25.400
406006  -1.00   1.0286  900   73.593  2.0  1.25000  1.0  0.00200  3.00  -25.400
406007  -1.00   1.0354  900   72.751  2.0  1.25000  1.0  0.00200  3.00  -25.400
406008  -1.00   1.0284  900   73.036  2.0  1.25000  1.0  0.00200  3.00  -25.400
406009  -1.00   1.0354  900   72.198  2.0  1.25000  1.0  0.00200  3.00  -25.400
406010  -1.00   1.0283  900   72.478  2.0  1.25000  1.0  0.00200  3.00  -25.400
406011  -1.00   1.0354  900   71.645  2.0  1.25000  1.0  0.00200  3.00  -25.400
406012  -1.00   1.0283  900   71.921  2.0  1.25000  1.0  0.00200  3.00  -25.400
406013  -1.00   1.0355  900   71.091  2.0  1.25000  1.0  0.00200  3.00  -25.400
406014  -1.00   1.0284  900   71.363  2.0  1.25000  1.0  0.00200  3.00  -25.400
406201  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
406015  -1.00   1.0357  900   70.539  2.0  1.25000  1.0  0.00200  3.00  -25.400
406016  -1.00   1.0285  900   70.806  2.0  1.25000  1.0  0.00200  3.00  -25.400
406017  -1.00   1.0360  900   69.986  2.0  1.25000  1.0  0.00200  3.00  -25.400
406018  -1.00   1.0288  900   70.248  2.0  1.25000  1.0  0.00200  3.00  -25.400
406019  -1.00   1.0365  900   69.434  2.0  1.25000  1.0  0.00200  3.00  -25.400
406020  -1.00   1.0292  900   69.692  2.0  1.25000  1.0  0.00200  3.00  -25.400
406021  -1.00   1.1101  900   68.619  2.0  1.25000  1.0  0.00200  3.00  -25.400
406022  -1.00   1.1033  900   68.894  2.0  1.25000  1.0  0.00200  3.00  -25.400
406023  -1.00   1.1098  900   68.104  2.0  1.25000  1.0  0.00200  3.00  -25.400
406024  -1.00   1.1029  900   68.375  2.0  1.25000  1.0  0.00200  3.00  -25.400
406025  -1.00   1.1095  900   67.588  2.0  1.25000  1.0  0.00200  3.00  -25.400
406026  -1.00   1.1026  900   67.855  2.0  1.25000  1.0  0.00200  3.00  -25.400
406027  -1.00   1.1094  900   67.071  2.0  1.25000  1.0  0.00200  3.00  -25.400
406202  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
406028  -1.00   1.1024  900   67.336  2.0  1.25000  1.0  0.00200  3.00  -25.400
406029  -1.00   1.1093  900   66.555  2.0  1.25000  1.0  0.00200  3.00  -25.400
406030  -1.00   1.1023  900   66.816  2.0  1.25000  1.0  0.00200  3.00  -25.400
406031  -1.00   1.1094  900   66.039  2.0  1.25000  1.0  0.00200  3.00  -25.400
406032  -1.00   1.1023  900   66.296  2.0  1.25000  1.0  0.00200  3.00  -25.400
406033  -1.00   1.1095  900   65.522  2.0  1.25000  1.0  0.00200  3.00  -25.400
406034  -1.00   1.1024  900   65.776  2.0  1.25000  1.0  0.00200  3.00  -25.400
406035  -1.00   1.1097  900   65.006  2.0  1.25000  1.0  0.00200  3.00  -25.400
406036  -1.00   1.1025  900   65.257  2.0  1.25000  1.0  0.00200  3.00  -25.400
406037  -1.00   1.1100  900   64.490  2.0  1.25000  1.0  0.00200  3.00  -25.400
406038  -1.00   1.1028  900   64.737  2.0  1.25000  1.0  0.00200  3.00  -25.400
406039  -1.00   1.1104  900   63.975  2.0  1.25000  1.0  0.00200  3.00  -25.400
406203  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
406040  -1.00   1.1031  900   64.218  2.0  1.25000  1.0  0.00200  3.00  -25.400
406041  -1.00   1.2011  900   63.217  2.0  1.25000  1.0  0.00200  3.00  -25.400
406042  -1.00   1.1942  900   63.471  2.0  1.25000  1.0  0.00200  3.00  -25.400
406043  -1.00   1.2007  900   62.741  2.0  1.25000  1.0  0.00200  3.00  -25.400
406044  -1.00   1.1939  900   62.992  2.0  1.25000  1.0  0.00200  3.00  -25.400
406045  -1.00   1.2005  900   62.264  2.0  1.25000  1.0  0.00200  3.00  -25.400
406046  -1.00   1.1936  900   62.512  2.0  1.25000  1.0  0.00200  3.00  -25.400
406047  -1.00   1.2004  900   61.787  2.0  1.25000  1.0  0.00200  3.00  -25.400
406048  -1.00   1.1934  900   62.031  2.0  1.25000  1.0  0.00200  3.00  -25.400
406049  -1.00   1.2003  900   61.311  2.0  1.25000  1.0  0.00200  3.00  -25.400
406050  -1.00   1.1933  900   61.551  2.0  1.25000  1.0  0.00200  3.00  -25.400
406204  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
406051  -1.00   1.2003  900   60.834  2.0  1.25000  1.0  0.00200  3.00  -25.400
406052  -1.00   1.1933  900   61.071  2.0  1.25000  1.0  0.00200  3.00  -25.400
406053  -1.00   1.2004  900   60.357  2.0  1.25000  1.0  0.00200  3.00  -25.400
406054  -1.00   1.1933  900   60.590  2.0  1.25000  1.0  0.00200  3.00  -25.400
406055  -1.00   1.2006  900   59.880  2.0  1.25000  1.0  0.00200  3.00  -25.400
406056  -1.00   1.1935  900   60.110  2.0  1.25000  1.0  0.00200  3.00  -25.400
406057  -1.00   1.2009  900   59.404  2.0  1.25000  1.0  0.00200  3.00  -25.400
406058  -1.00   1.1937  900   59.630  2.0  1.25000  1.0  0.00200  3.00  -25.400
406059  -1.00   1.2013  900   58.927  2.0  1.25000  1.0  0.00200  3.00  -25.400
406060  -1.00   1.1940  900   59.150  2.0  1.25000  1.0  0.00200  3.00  -25.400
406205  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
406061  -1.00   1.3090  900   58.234  2.0  1.25000  1.0  0.00200  3.00  -25.400
406062  -1.00   1.3021  900   58.462  2.0  1.25000  1.0  0.00200  3.00  -25.400
406063  -1.00   1.3087  900   57.797  2.0  1.25000  1.0  0.00200  3.00  -25.400
406064  -1.00   1.3018  900   58.022  2.0  1.25000  1.0  0.00200  3.00  -25.400
406065  -1.00   1.3085  900   57.359  2.0  1.25000  1.0  0.00200  3.00  -25.400
406066  -1.00   1.3016  900   57.583  2.0  1.25000  1.0  0.00200  3.00  -25.400
406067  -1.00   1.3084  900   56.921  2.0  1.25000  1.0  0.00200  3.00  -25.400
406068  -1.00   1.3014  900   57.143  2.0  1.25000  1.0  0.00200  3.00  -25.400
406069  -1.00   1.3083  900   56.483  2.0  1.25000  1.0  0.00200  3.00  -25.400
406206  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
406070  -1.00   1.3013  900   56.703  2.0  1.25000  1.0  0.00200  3.00  -25.400
406071  -1.00   1.3083  900   56.045  2.0  1.25000  1.0  0.00200  3.00  -25.400
406072  -1.00   1.3013  900   56.263  2.0  1.25000  1.0  0.00200  3.00  -25.400
406073  -1.00   1.3084  900   55.607  2.0  1.25000  1.0  0.00200  3.00  -25.400
406074  -1.00   1.3013  900   55.823  2.0  1.25000  1.0  0.00200  3.00  -25.400
406075  -1.00   1.3086  900   55.169  2.0  1.25000  1.0  0.00200  3.00  -25.400
406076  -1.00   1.3015  900   55.383  2.0  1.25000  1.0  0.00200  3.00  -25.400
406077  -1.00   1.3089  900   54.731  2.0  1.25000  1.0  0.00200  3.00  -25.400
406207  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
406078  -1.00   1.3017  900   54.943  2.0  1.25000  1.0  0.00200  3.00  -25.400
406079  -1.00   1.3092  900   54.293  2.0  1.25000  1.0  0.00200  3.00  -25.400
406080  -1.00   1.3020  900   54.503  2.0  1.25000  1.0  0.00200  3.00  -25.400
406081  -1.00   1.4359  900   53.664  2.0  1.25000  1.0  0.00200  3.00  -25.400
406082  -1.00   1.4291  900   53.875  2.0  1.25000  1.0  0.00200  3.00  -25.400
406083  -1.00   1.4356  900   53.265  2.0  1.25000  1.0  0.00200  3.00  -25.400
406084  -1.00   1.4288  900   53.474  2.0  1.25000  1.0  0.00200  3.00  -25.400
406208  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
406085  -1.00   1.4355  900   52.866  2.0  1.25000  1.0  0.00200  3.00  -25.400
406086  -1.00   1.4286  900   53.074  2.0  1.25000  1.0  0.00200  3.00  -25.400
406087  -1.00   1.4353  900   52.467  2.0  1.25000  1.0  0.00200  3.00  -25.400
406088  -1.00   1.4284  900   52.673  2.0  1.25000  1.0  0.00200  3.00  -25.400
406089  -1.00   1.4353  900   52.068  2.0  1.25000  1.0  0.00200  3.00  -25.400
406090  -1.00   1.4283  900   52.272  2.0  1.25000  1.0  0.00200  3.00  -25.400
406209  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
406091  -1.00   1.4353  900   51.669  2.0  1.25000  1.0  0.00200  3.00  -25.400
406092  -1.00   1.4283  900   51.870  2.0  1.25000  1.0  0.00200  3.00  -25.400
406093  -1.00   1.4354  900   51.270  2.0  1.25000  1.0  0.00200  3.00  -25.400
406094  -1.00   1.4283  900   51.469  2.0  1.25000  1.0  0.00200  3.00  -25.400
406095  -1.00   1.4356  900   50.871  2.0  1.25000  1.0  0.00200  3.00  -25.400
406210  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
406096  -1.00   1.4285  900   51.068  2.0  1.25000  1.0  0.00200  3.00  -25.400
406097  -1.00   1.4358  900   50.472  2.0  1.25000  1.0  0.00200  3.00  -25.400
406098  -1.00   1.4287  900   50.668  2.0  1.25000  1.0  0.00200  3.00  -25.400
406099  -1.00   1.4361  900   50.073  2.0  1.25000  1.0  0.00200  3.00  -25.400
406211  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
406100  -1.00   1.4289  900   50.267  2.0  1.25000  1.0  0.00200  3.00  -25.400
406212  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
406213  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
406214  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
406215  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
406216  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
406217  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
406218  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
406219  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
406220  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
406221  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
406222  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
406223  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
406224  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
406225  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
406226  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
406227  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
407200  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
407001  -1.00   1.0362  900   74.409  2.0  1.25000  1.0  0.00200  3.00  -38.100
407002  -1.00   1.0294  900   74.707  2.0  1.25000  1.0  0.00200  3.00  -38.100
407003  -1.00   1.0359  900   73.857  2.0  1.25000  1.0  0.00200  3.00  -38.100
407004  -1.00   1.0289  900   74.150  2.0  1.25000  1.0  0.00200  3.00  -38.100
407005  -1.00   1.0356  900   73.304  2.0  1.25000  1.0  0.00200  3.00  -38.100
407006  -1.00   1.0286  900   73.593  2.0  1.25000  1.0  0.00200  3.00  -38.100
407007  -1.00   1.0354  900   72.751  2.0  1.25000  1.0  0.00200  3.00  -38.100
407008  -1.00   1.0284  900   73.036  2.0  1.25000  1.0  0.00200  3.00  -38.100
407009  -1.00   1.0354  900   72.198  2.0  1.25000  1.0  0.00200  3.00  -38.100
407010  -1.00   1.0283  900   72.478  2.0  1.25000  1.0  0.00200  3.00  -38.100
407011  -1.00   1.0354  900   71.645  2.0  1.25000  1.0  0.00200  3.00  -38.100
407012  -1.00   1.0283  900   71.921  2.0  1.25000  1.0  0.00200  3.00  -38.100
407013  -1.00   1.0355  900   71.091  2.0  1.25000  1.0  0.00200  3.00  -38.100
407014  -1.00   1.0284  900   71.363  2.0  1.25000  1.0  0.00200  3.00  -38.100
407201  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
407015  -1.00   1.0357  900   70.539  2.0  1.25000  1.0  0.00200  3.00  -38.100
407016  -1.00   1.0285  900   70.806  2.0  1.25000  1.0  0.00200  3.00  -38.100
407017  -1.00   1.0360  900   69.986  2.0  1.25000  1.0  0.00200  3.00  -38.100
407018  -1.00   1.0288  900   70.248  2.0  1.25000  1.0  0.00200  3.00  -38.100
407019  -1.00   1.0365  900   69.434  2.0  1.25000  1.0  0.00200  3.00  -38.100
407020  -1.00   1.0292  900   69.692  2.0  1.25000  1.0  0.00200  3.00  -38.100
407021  -1.00   1.1101  900   68.619  2.0  1.25000  1.0  0.00200  3.00  -38.100
407022  -1.00   1.1033  900   68.894  2.0  1.25000  1.0  0.00200  3.00  -38.100
407023  -1.00   1.1098  900   68.104  2.0  1.25000  1.0  0.00200  3.00  -38.100
407024  -1.00   1.1029  900   68.375  2.0  1.25000  1.0  0.00200  3.00  -38.100
407025  -1.00   1.1095  900   67.588  2.0  1.25000  1.0  0.00200  3.00  -38.100
407026  -1.00   1.1026  900   67.855  2.0  1.25000  1.0  0.00200  3.00  -38.100
407027  -1.00   1.1094  900   67.071  2.0  1.25000  1.0  0.00200  3.00  -38.100
407202  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
407028  -1.00   1.1024  900   67.336  2.0  1.25000  1.0  0.00200  3.00  -38.100
407029  -1.00   1.1093  900   66.555  2.0  1.25000  1.0  0.00200  3.00  -38.100
407030  -1.00   1.1023  900   66.816  2.0  1.25000  1.0  0.00200  3.00  -38.100
407031  -1.00   1.1094  900   66.039  2.0  1.25000  1.0  0.00200  3.00  -38.100
407032  -1.00   1.1023  900   66.296  2.0  1.25000  1.0  0.00200  3.00  -38.100
407033  -1.00   1.1095  900   65.522  2.0  1.25000  1.0  0.00200  3.00  -38.100
407034  -1.00   1.1024  900   65.776  2.0  1.25000  1.0  0.00200  3.00  -38.100
407035  -1.00   1.1097  900   65.006  2.0  1.25000  1.0  0.00200  3.00  -38.100
407036  -1.00   1.1025  900   65.257  2.0  1.25000  1.0  0.00200  3.00  -38.100
407037  -1.00   1.1100  900   64.490  2.0  1.25000  1.0  0.00200  3.00  -38.100
407038  -1.00   1.1028  900   64.737  2.0  1.25000  1.0  0.00200  3.00  -38.100
407039  -1.00   1.1104  900   63.975  2.0  1.25000  1.0  0.00200  3.00  -38.100
407203  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
407040  -1.00   1.1031  900   64.218  2.0  1.25000  1.0  0.00200  3.00  -38.100
407041  -1.00   1.2011  900   63.217  2.0  1.25000  1.0  0.00200  3.00  -38.100
407042  -1.00   1.1942  900   63.471  2.0  1.25000  1.0  0.00200  3.00  -38.100
407043  -1.00   1.2007  900   62.741  2.0  1.25000  1.0  0.00200  3.00  -38.100
407044  -1.00   1.1939  900   62.992  2.0  1.25000  1.0  0.00200  3.00  -38.100
407045  -1.00   1.2005  900   62.264  2.0  1.25000  1.0  0.00200  3.00  -38.100
407046  -1.00   1.1936  900   62.512  2.0  1.25000  1.0  0.00200  3.00  -38.100
407047  -1.00   1.2004  900   61.787  2.0  1.25000  1.0  0.00200  3.00  -38.100
407048  -1.00   1.1934  900   62.031  2.0  1.25000  1.0  0.00200  3.00  -38.100
407049  -1.00   1.2003  900   61.311  2.0  1.25000  1.0  0.00200  3.00  -38.100
407050  -1.00   1.1933  900   61.551  2.0  1.25000  1.0  0.00200  3.00  -38.100
407204  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
407051  -1.00   1.2003  900   60.834  2.0  1.25000  1.0  0.00200  3.00  -38.100
407052  -1.00   1.1933  900   61.071  2.0  1.25000  1.0  0.00200  3.00  -38.100
407053  -1.00   1.2004  900   60.357  2.0  1.25000  1.0  0.00200  3.00  -38.100
407054  -1.00   1.1933  900   60.590  2.0  1.25000  1.0  0.00200  3.00  -38.100
407055  -1.00   1.2006  900   59.880  2.0  1.25000  1.0  0.00200  3.00  -38.100
407056  -1.00   1.1935  900   60.110  2.0  1.25000  1.0  0.00200  3.00  -38.100
407057  -1.00   1.2009  900   59.404  2.0  1.25000  1.0  0.00200  3.00  -38.100
407058  -1.00   1.1937  900   59.630  2.0  1.25000  1.0  0.00200  3.00  -38.100
407059  -1.00   1.2013  900   58.927  2.0  1.25000  1.0  0.00200  3.00  -38.100
407060  -1.00   1.1940  900   59.150  2.0  1.25000  1.0  0.00200  3.00  -38.100
407205  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
407061  -1.00   1.3090  900   58.234  2.0  1.25000  1.0  0.00200  3.00  -38.100
407062  -1.00   1.3021  900   58.462  2.0  1.25000  1.0  0.00200  3.00  -38.100
407063  -1.00   1.3087  900   57.797  2.0  1.25000  1.0  0.00200  3.00  -38.100
407064  -1.00   1.3018  900   58.022  2.0  1.25000  1.0  0.00200  3.00  -38.100
407065  -1.00   1.3085  900   57.359  2.0  1.25000  1.0  0.00200  3.00  -38.100
407066  -1.00   1.3016  900   57.583  2.0  1.25000  1.0  0.00200  3.00  -38.100
407067  -1.00   1.3084  900   56.921  2.0  1.25000  1.0  0.00200  3.00  -38.100
407068  -1.00   1.3014  900   57.143  2.0  1.25000  1.0  0.00200  3.00  -38.100
407069  -1.00   1.3083  900   56.483  2.0  1.25000  1.0  0.00200  3.00  -38.100
407206  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
407070  -1.00   1.3013  900   56.703  2.0  1.25000  1.0  0.00200  3.00  -38.100
407071  -1.00   1.3083  900   56.045  2.0  1.25000  1.0  0.00200  3.00  -38.100
407072  -1.00   1.3013  900   56.263  2.0  1.25000  1.0  0.00200  3.00  -38.100
407073  -1.00   1.3084  900   55.607  2.0  1.25000  1.0  0.00200  3.00  -38.100
407074  -1.00   1.3013  900   55.823  2.0  1.25000  1.0  0.00200  3.00  -38.100
407075  -1.00   1.3086  900   55.169  2.0  1.25000  1.0  0.00200  3.00  -38.100
407076  -1.00   1.3015  900   55.383  2.0  1.25000  1.0  0.00200  3.00  -38.100
407077  -1.00   1.3089  900   54.731  2.0  1.25000  1.0  0.00200  3.00  -38.100
407207  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
407078  -1.00   1.3017  900   54.943  2.0  1.25000  1.0  0.00200  3.00  -38.100
407079  -1.00   1.3092  900   54.293  2.0  1.25000  1.0  0.00200  3.00  -38.100
407080  -1.00   1.3020  900   54.503  2.0  1.25000  1.0  0.00200  3.00  -38.100
407081  -1.00   1.4359  900   53.664  2.0  1.25000  1.0  0.00200  3.00  -38.100
407082  -1.00   1.4291  900   53.875  2.0  1.25000  1.0  0.00200  3.00  -38.100
407083  -1.00   1.4356  900   53.265  2.0  1.25000  1.0  0.00200  3.00  -38.100
407084  -1.00   1.4288  900   53.474  2.0  1.25000  1.0  0.00200  3.00  -38.100
407208  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
407085  -1.00   1.4355  900   52.866  2.0  1.25000  1.0  0.00200  3.00  -38.100
407086  -1.00   1.4286  900   53.074  2.0  1.25000  1.0  0.00200  3.00  -38.100
407087  -1.00   1.4353  900   52.467  2.0  1.25000  1.0  0.00200  3.00  -38.100
407088  -1.00   1.4284  900   52.673  2.0  1.25000  1.0  0.00200  3.00  -38.100
407089  -1.00   1.4353  900   52.068  2.0  1.25000  1.0  0.00200  3.00  -38.100
407090  -1.00   1.4283  900   52.272  2.0  1.25000  1.0  0.00200  3.00  -38.100
407209  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
407091  -1.00   1.4353  900   51.669  2.0  1.25000  1.0  0.00200  3.00  -38.100
407092  -1.00   1.4283  900   51.870  2.0  1.25000  1.0  0.00200  3.00  -38.100
407093  -1.00   1.4354  900   51.270  2.0  1.25000  1.0  0.00200  3.00  -38.100
407094  -1.00   1.4283  900   51.469  2.0  1.25000  1.0  0.00200  3.00  -38.100
407095  -1.00   1.4356  900   50.871  2.0  1.25000  1.0  0.00200  3.00  -38.100
407210  -1.00   0.9999  900    0.000  2.0  1.25000  1.0  0.00200  3.00    0.000
